snapshot_date,opportunity_id,account_id,region_code,stage_name,weighted_pipeline_usd,commit_probability,expected_close_date,slippage_risk
2026-01-25,OPP-202601-ACC-1233-1,ACC-1233,AF,solution-fit,6435.45,0.391,2026-04-28,medium
2026-01-25,OPP-202601-ACC-1233-2,ACC-1233,AF,solution-fit,2794.7,0.314,2026-03-09,high
2026-01-25,OPP-202601-ACC-1234-0,ACC-1234,NA,proposal,26352.71,0.677,2026-03-02,low
2026-01-25,OPP-202601-ACC-1234-1,ACC-1234,NA,commit,26094.54,0.767,2026-02-14,low
2026-01-25,OPP-202601-ACC-1234-2,ACC-1234,NA,commit,33614.86,0.787,2026-05-14,low
2026-01-25,OPP-202601-ACC-1234-3,ACC-1234,NA,commit,13813.33,0.818,2026-03-26,low
2026-01-25,OPP-202601-ACC-1235-0,ACC-1235,EU,solution-fit,30502.85,0.491,2026-05-16,medium
2026-01-25,OPP-202601-ACC-1235-1,ACC-1235,EU,solution-fit,7316.62,0.348,2026-02-23,high
2026-01-25,OPP-202601-ACC-1235-2,ACC-1235,EU,proposal,8376.2,0.683,2026-05-07,low
2026-01-25,OPP-202601-ACC-1236-0,ACC-1236,AP,solution-fit,11598.87,0.447,2026-04-27,medium
2026-01-25,OPP-202601-ACC-1236-1,ACC-1236,AP,commit,10301.11,0.754,2026-03-10,low
2026-01-25,OPP-202601-ACC-1236-2,ACC-1236,AP,proposal,9196.7,0.594,2026-03-30,low
2026-01-25,OPP-202601-ACC-1237-0,ACC-1237,LA,commit,48049.57,0.815,2026-03-06,low
2026-01-25,OPP-202601-ACC-1237-1,ACC-1237,LA,proposal,49966.44,0.513,2026-04-01,medium
2026-01-25,OPP-202601-ACC-1237-2,ACC-1237,LA,discover,61601.16,0.24,2026-02-17,high
2026-01-25,OPP-202601-ACC-1237-3,ACC-1237,LA,solution-fit,16308.15,0.462,2026-04-14,medium
2026-01-25,OPP-202601-ACC-1238-0,ACC-1238,ME,proposal,25626.82,0.699,2026-05-23,low
2026-01-25,OPP-202601-ACC-1238-1,ACC-1238,ME,solution-fit,7929.26,0.43,2026-02-28,high
2026-01-25,OPP-202601-ACC-1238-2,ACC-1238,ME,discover,24732.0,0.226,2026-05-08,high
2026-01-25,OPP-202601-ACC-1239-0,ACC-1239,AF,solution-fit,3522.15,0.497,2026-02-13,medium
2026-01-25,OPP-202601-ACC-1239-1,ACC-1239,AF,solution-fit,5592.93,0.278,2026-03-22,high
2026-01-25,OPP-202601-ACC-1239-2,ACC-1239,AF,proposal,8175.81,0.612,2026-04-29,low
2026-02-25,OPP-202602-ACC-1000-0,ACC-1000,NA,solution-fit,84860.81,0.41,2026-04-01,high
2026-02-25,OPP-202602-ACC-1000-1,ACC-1000,NA,solution-fit,49078.85,0.273,2026-03-20,high
2026-02-25,OPP-202602-ACC-1000-2,ACC-1000,NA,proposal,42451.7,0.733,2026-04-27,low
2026-02-25,OPP-202602-ACC-1000-3,ACC-1000,NA,proposal,48507.06,0.516,2026-05-07,medium
2026-02-25,OPP-202602-ACC-1001-0,ACC-1001,EU,proposal,31168.44,0.659,2026-06-04,low
2026-02-25,OPP-202602-ACC-1001-1,ACC-1001,EU,solution-fit,15425.82,0.295,2026-04-10,high
2026-02-25,OPP-202602-ACC-1001-2,ACC-1001,EU,solution-fit,24365.6,0.265,2026-05-21,high
2026-02-25,OPP-202602-ACC-1002-0,ACC-1002,AP,proposal,14820.83,0.507,2026-04-12,medium
2026-02-25,OPP-202602-ACC-1002-1,ACC-1002,AP,solution-fit,12386.3,0.387,2026-04-17,high
2026-02-25,OPP-202602-ACC-1002-2,ACC-1002,AP,solution-fit,5153.69,0.484,2026-04-09,medium
2026-02-25,OPP-202602-ACC-1003-0,ACC-1003,LA,proposal,80294.21,0.602,2026-03-25,low
2026-02-25,OPP-202602-ACC-1003-1,ACC-1003,LA,solution-fit,81591.32,0.311,2026-03-26,high
2026-02-25,OPP-202602-ACC-1003-2,ACC-1003,LA,solution-fit,58822.07,0.376,2026-04-23,medium
2026-02-25,OPP-202602-ACC-1003-3,ACC-1003,LA,solution-fit,34752.97,0.399,2026-04-28,medium
2026-02-25,OPP-202602-ACC-1004-0,ACC-1004,ME,proposal,14914.82,0.578,2026-05-26,medium
2026-02-25,OPP-202602-ACC-1004-1,ACC-1004,ME,solution-fit,8598.57,0.286,2026-04-05,high
2026-02-25,OPP-202602-ACC-1004-2,ACC-1004,ME,proposal,16593.13,0.691,2026-04-08,high
2026-02-25,OPP-202602-ACC-1005-0,ACC-1005,AF,proposal,3011.84,0.731,2026-03-30,low
2026-02-25,OPP-202602-ACC-1005-1,ACC-1005,AF,solution-fit,3445.62,0.441,2026-04-01,medium
2026-02-25,OPP-202602-ACC-1005-2,ACC-1005,AF,proposal,2185.93,0.606,2026-04-24,low
2026-02-25,OPP-202602-ACC-1006-0,ACC-1006,NA,solution-fit,58798.36,0.452,2026-06-15,medium
2026-02-25,OPP-202602-ACC-1006-1,ACC-1006,NA,solution-fit,52579.62,0.256,2026-04-25,high
2026-02-25,OPP-202602-ACC-1006-2,ACC-1006,NA,commit,143269.12,0.805,2026-05-19,low
2026-02-25,OPP-202602-ACC-1006-3,ACC-1006,NA,solution-fit,104500.53,0.426,2026-04-22,medium
2026-02-25,OPP-202602-ACC-1007-0,ACC-1007,EU,solution-fit,11522.42,0.493,2026-05-12,high
2026-02-25,OPP-202602-ACC-1007-1,ACC-1007,EU,commit,14312.44,0.82,2026-05-18,low
2026-02-25,OPP-202602-ACC-1007-2,ACC-1007,EU,solution-fit,7453.27,0.342,2026-03-20,high
2026-02-25,OPP-202602-ACC-1008-0,ACC-1008,AP,proposal,5187.86,0.53,2026-03-25,medium
2026-02-25,OPP-202602-ACC-1008-1,ACC-1008,AP,proposal,3636.66,0.688,2026-06-08,low
2026-02-25,OPP-202602-ACC-1008-2,ACC-1008,AP,solution-fit,2021.78,0.325,2026-04-26,high
2026-02-25,OPP-202602-ACC-1009-0,ACC-1009,LA,solution-fit,65226.34,0.477,2026-04-16,medium
2026-02-25,OPP-202602-ACC-1009-1,ACC-1009,LA,discover,42495.54,0.245,2026-03-31,high
2026-02-25,OPP-202602-ACC-1009-2,ACC-1009,LA,solution-fit,109453.89,0.363,2026-03-26,medium
2026-02-25,OPP-202602-ACC-1009-3,ACC-1009,LA,proposal,71704.32,0.531,2026-03-13,medium
2026-02-25,OPP-202602-ACC-1010-0,ACC-1010,ME,proposal,28618.04,0.722,2026-03-14,low
2026-02-25,OPP-202602-ACC-1010-1,ACC-1010,ME,proposal,29056.6,0.526,2026-06-11,medium
2026-02-25,OPP-202602-ACC-1010-2,ACC-1010,ME,solution-fit,24511.86,0.442,2026-04-19,medium
2026-02-25,OPP-202602-ACC-1011-0,ACC-1011,AF,commit,7463.32,0.793,2026-04-04,low
2026-02-25,OPP-202602-ACC-1011-1,ACC-1011,AF,proposal,6023.0,0.501,2026-04-06,medium
2026-02-25,OPP-202602-ACC-1011-2,ACC-1011,AF,solution-fit,3603.48,0.43,2026-06-12,high
2026-02-25,OPP-202602-ACC-1012-0,ACC-1012,NA,solution-fit,101218.19,0.27,2026-03-26,high
2026-02-25,OPP-202602-ACC-1012-1,ACC-1012,NA,solution-fit,44143.46,0.299,2026-05-10,high
2026-02-25,OPP-202602-ACC-1012-2,ACC-1012,NA,proposal,134625.1,0.749,2026-05-04,low
2026-02-25,OPP-202602-ACC-1012-3,ACC-1012,NA,proposal,54174.54,0.598,2026-06-16,low
2026-02-25,OPP-202602-ACC-1013-0,ACC-1013,EU,solution-fit,22684.01,0.372,2026-05-14,medium
2026-02-25,OPP-202602-ACC-1013-1,ACC-1013,EU,proposal,25397.01,0.688,2026-06-21,low
2026-02-25,OPP-202602-ACC-1013-2,ACC-1013,EU,proposal,25518.87,0.649,2026-06-16,low
2026-02-25,OPP-202602-ACC-1014-0,ACC-1014,AP,solution-fit,6774.14,0.453,2026-05-10,high
2026-02-25,OPP-202602-ACC-1014-1,ACC-1014,AP,solution-fit,5608.54,0.472,2026-04-14,medium
2026-02-25,OPP-202602-ACC-1014-2,ACC-1014,AP,solution-fit,5832.02,0.495,2026-05-27,medium
2026-02-25,OPP-202602-ACC-1015-0,ACC-1015,LA,solution-fit,30285.22,0.306,2026-03-16,high
2026-02-25,OPP-202602-ACC-1015-1,ACC-1015,LA,commit,31380.22,0.819,2026-06-04,high
2026-02-25,OPP-202602-ACC-1015-2,ACC-1015,LA,solution-fit,41855.37,0.273,2026-04-18,high
2026-02-25,OPP-202602-ACC-1015-3,ACC-1015,LA,discover,40862.98,0.221,2026-06-21,high
2026-02-25,OPP-202602-ACC-1016-0,ACC-1016,ME,proposal,20123.88,0.687,2026-04-30,low
2026-02-25,OPP-202602-ACC-1016-1,ACC-1016,ME,solution-fit,26980.79,0.409,2026-04-16,medium
2026-02-25,OPP-202602-ACC-1016-2,ACC-1016,ME,solution-fit,18433.59,0.256,2026-05-05,high
2026-02-25,OPP-202602-ACC-1017-0,ACC-1017,AF,commit,6059.26,0.763,2026-04-23,low
2026-02-25,OPP-202602-ACC-1017-1,ACC-1017,AF,solution-fit,5898.4,0.283,2026-03-10,high
2026-02-25,OPP-202602-ACC-1017-2,ACC-1017,AF,proposal,7540.35,0.731,2026-06-08,low
2026-02-25,OPP-202602-ACC-1018-0,ACC-1018,NA,solution-fit,75595.04,0.334,2026-03-26,high
2026-02-25,OPP-202602-ACC-1018-1,ACC-1018,NA,proposal,48965.48,0.63,2026-06-16,high
2026-02-25,OPP-202602-ACC-1018-2,ACC-1018,NA,solution-fit,64114.76,0.316,2026-05-27,high
2026-02-25,OPP-202602-ACC-1018-3,ACC-1018,NA,commit,82107.21,0.756,2026-04-22,low
2026-02-25,OPP-202602-ACC-1019-0,ACC-1019,EU,solution-fit,7144.99,0.4,2026-05-30,high
2026-02-25,OPP-202602-ACC-1019-1,ACC-1019,EU,proposal,13658.38,0.599,2026-04-27,low
2026-02-25,OPP-202602-ACC-1019-2,ACC-1019,EU,proposal,25741.62,0.526,2026-04-18,medium
2026-02-25,OPP-202602-ACC-1020-0,ACC-1020,AP,proposal,5593.14,0.51,2026-04-09,medium
2026-02-25,OPP-202602-ACC-1020-1,ACC-1020,AP,solution-fit,6892.81,0.296,2026-03-22,high
2026-02-25,OPP-202602-ACC-1020-2,ACC-1020,AP,proposal,3344.76,0.579,2026-05-20,medium
2026-02-25,OPP-202602-ACC-1021-0,ACC-1021,LA,proposal,38281.07,0.5,2026-04-16,high
2026-02-25,OPP-202602-ACC-1021-1,ACC-1021,LA,solution-fit,21531.27,0.334,2026-05-11,high
2026-02-25,OPP-202602-ACC-1021-2,ACC-1021,LA,commit,47235.38,0.78,2026-03-16,low
2026-02-25,OPP-202602-ACC-1021-3,ACC-1021,LA,solution-fit,42228.36,0.328,2026-03-21,high
2026-02-25,OPP-202602-ACC-1022-0,ACC-1022,ME,proposal,16038.39,0.532,2026-03-19,medium
2026-02-25,OPP-202602-ACC-1022-1,ACC-1022,ME,solution-fit,23718.77,0.321,2026-05-28,high
2026-02-25,OPP-202602-ACC-1022-2,ACC-1022,ME,solution-fit,10754.51,0.443,2026-04-12,medium
2026-02-25,OPP-202602-ACC-1023-0,ACC-1023,AF,proposal,7544.31,0.648,2026-05-14,low
2026-02-25,OPP-202602-ACC-1023-1,ACC-1023,AF,solution-fit,6028.97,0.327,2026-04-27,high
2026-02-25,OPP-202602-ACC-1023-2,ACC-1023,AF,proposal,10766.02,0.71,2026-05-26,low
2026-02-25,OPP-202602-ACC-1024-0,ACC-1024,NA,solution-fit,42974.21,0.289,2026-04-29,high
2026-02-25,OPP-202602-ACC-1024-1,ACC-1024,NA,solution-fit,22328.8,0.283,2026-05-09,high
2026-02-25,OPP-202602-ACC-1024-2,ACC-1024,NA,solution-fit,33246.81,0.269,2026-05-06,high
2026-02-25,OPP-202602-ACC-1024-3,ACC-1024,NA,solution-fit,13204.55,0.402,2026-06-19,medium
2026-02-25,OPP-202602-ACC-1025-0,ACC-1025,EU,proposal,8772.15,0.511,2026-06-21,medium
2026-02-25,OPP-202602-ACC-1025-1,ACC-1025,EU,proposal,29219.02,0.521,2026-03-26,medium
2026-02-25,OPP-202602-ACC-1025-2,ACC-1025,EU,solution-fit,8967.09,0.37,2026-04-27,medium
2026-02-25,OPP-202602-ACC-1026-0,ACC-1026,AP,solution-fit,12330.13,0.356,2026-06-12,medium
2026-02-25,OPP-202602-ACC-1026-1,ACC-1026,AP,proposal,8164.61,0.582,2026-05-22,high
2026-02-25,OPP-202602-ACC-1026-2,ACC-1026,AP,solution-fit,12652.32,0.436,2026-04-09,medium
2026-02-25,OPP-202602-ACC-1027-0,ACC-1027,LA,commit,29349.0,0.809,2026-04-20,low
2026-02-25,OPP-202602-ACC-1027-1,ACC-1027,LA,solution-fit,33473.99,0.285,2026-05-29,high
2026-02-25,OPP-202602-ACC-1027-2,ACC-1027,LA,discover,29636.03,0.225,2026-04-20,high
2026-02-25,OPP-202602-ACC-1027-3,ACC-1027,LA,solution-fit,21801.43,0.495,2026-05-13,medium
2026-02-25,OPP-202602-ACC-1028-0,ACC-1028,ME,proposal,11910.53,0.567,2026-03-12,medium
2026-02-25,OPP-202602-ACC-1028-1,ACC-1028,ME,solution-fit,21647.68,0.467,2026-06-16,medium
2026-02-25,OPP-202602-ACC-1028-2,ACC-1028,ME,solution-fit,10831.28,0.478,2026-05-02,medium
2026-02-25,OPP-202602-ACC-1029-0,ACC-1029,AF,solution-fit,7478.42,0.393,2026-06-14,high
2026-02-25,OPP-202602-ACC-1029-1,ACC-1029,AF,commit,7985.63,0.769,2026-03-13,low
2026-02-25,OPP-202602-ACC-1029-2,ACC-1029,AF,solution-fit,6705.63,0.455,2026-05-07,medium
2026-02-25,OPP-202602-ACC-1030-0,ACC-1030,NA,proposal,131310.12,0.574,2026-05-03,medium
2026-02-25,OPP-202602-ACC-1030-1,ACC-1030,NA,proposal,69808.95,0.662,2026-06-09,low
2026-02-25,OPP-202602-ACC-1030-2,ACC-1030,NA,proposal,56366.19,0.541,2026-06-10,medium
2026-02-25,OPP-202602-ACC-1030-3,ACC-1030,NA,proposal,82274.84,0.652,2026-04-22,low
2026-02-25,OPP-202602-ACC-1031-0,ACC-1031,EU,solution-fit,16966.11,0.467,2026-05-20,medium
2026-02-25,OPP-202602-ACC-1031-1,ACC-1031,EU,commit,51049.01,0.797,2026-04-23,low
2026-02-25,OPP-202602-ACC-1031-2,ACC-1031,EU,proposal,15172.39,0.596,2026-05-04,low
2026-02-25,OPP-202602-ACC-1032-0,ACC-1032,AP,solution-fit,7085.46,0.337,2026-03-19,high
2026-02-25,OPP-202602-ACC-1032-1,ACC-1032,AP,proposal,5071.84,0.541,2026-03-12,medium
2026-02-25,OPP-202602-ACC-1032-2,ACC-1032,AP,proposal,6532.85,0.665,2026-04-11,low
2026-02-25,OPP-202602-ACC-1033-0,ACC-1033,LA,discover,37715.06,0.249,2026-03-10,high
2026-02-25,OPP-202602-ACC-1033-1,ACC-1033,LA,proposal,90938.78,0.546,2026-04-23,medium
2026-02-25,OPP-202602-ACC-1033-2,ACC-1033,LA,solution-fit,92485.92,0.334,2026-05-15,high
2026-02-25,OPP-202602-ACC-1033-3,ACC-1033,LA,proposal,43501.99,0.639,2026-04-18,low
2026-02-25,OPP-202602-ACC-1034-0,ACC-1034,ME,solution-fit,40719.12,0.259,2026-05-29,high
2026-02-25,OPP-202602-ACC-1034-1,ACC-1034,ME,solution-fit,12455.4,0.418,2026-05-04,medium
2026-02-25,OPP-202602-ACC-1034-2,ACC-1034,ME,commit,14756.93,0.808,2026-06-19,low
2026-02-25,OPP-202602-ACC-1035-0,ACC-1035,AF,proposal,17581.26,0.744,2026-04-21,high
2026-02-25,OPP-202602-ACC-1035-1,ACC-1035,AF,solution-fit,17944.66,0.346,2026-04-05,high
2026-02-25,OPP-202602-ACC-1035-2,ACC-1035,AF,discover,17266.03,0.23,2026-03-10,high
2026-02-25,OPP-202602-ACC-1036-0,ACC-1036,NA,proposal,106036.79,0.747,2026-04-16,low
2026-02-25,OPP-202602-ACC-1036-1,ACC-1036,NA,commit,70660.99,0.795,2026-06-01,high
2026-02-25,OPP-202602-ACC-1036-2,ACC-1036,NA,solution-fit,144376.5,0.386,2026-04-17,medium
2026-02-25,OPP-202602-ACC-1036-3,ACC-1036,NA,proposal,45141.64,0.745,2026-05-17,low
2026-02-25,OPP-202602-ACC-1037-0,ACC-1037,EU,proposal,45684.33,0.68,2026-03-14,low
2026-02-25,OPP-202602-ACC-1037-1,ACC-1037,EU,proposal,22200.52,0.525,2026-04-02,high
2026-02-25,OPP-202602-ACC-1037-2,ACC-1037,EU,commit,47584.44,0.806,2026-04-03,low
2026-02-25,OPP-202602-ACC-1038-0,ACC-1038,AP,solution-fit,14359.65,0.418,2026-06-21,medium
2026-02-25,OPP-202602-ACC-1038-1,ACC-1038,AP,solution-fit,8813.95,0.319,2026-06-07,high
2026-02-25,OPP-202602-ACC-1038-2,ACC-1038,AP,solution-fit,13582.43,0.331,2026-06-22,high
2026-02-25,OPP-202602-ACC-1039-0,ACC-1039,LA,solution-fit,41481.5,0.268,2026-04-18,high
2026-02-25,OPP-202602-ACC-1039-1,ACC-1039,LA,solution-fit,44698.16,0.486,2026-04-01,medium
2026-02-25,OPP-202602-ACC-1039-2,ACC-1039,LA,proposal,36122.13,0.601,2026-06-20,low
2026-02-25,OPP-202602-ACC-1039-3,ACC-1039,LA,proposal,23869.17,0.554,2026-05-12,medium
2026-02-25,OPP-202602-ACC-1040-0,ACC-1040,ME,solution-fit,26527.12,0.301,2026-04-14,high
2026-02-25,OPP-202602-ACC-1040-1,ACC-1040,ME,proposal,10688.28,0.659,2026-06-01,low
2026-02-25,OPP-202602-ACC-1040-2,ACC-1040,ME,proposal,22237.24,0.536,2026-04-01,medium
2026-02-25,OPP-202602-ACC-1041-0,ACC-1041,AF,commit,4281.32,0.796,2026-05-12,low
2026-02-25,OPP-202602-ACC-1041-1,ACC-1041,AF,discover,2468.59,0.227,2026-06-11,high
2026-02-25,OPP-202602-ACC-1041-2,ACC-1041,AF,commit,5735.52,0.788,2026-06-05,low
2026-02-25,OPP-202602-ACC-1042-0,ACC-1042,NA,proposal,31320.13,0.724,2026-04-25,low
2026-02-25,OPP-202602-ACC-1042-1,ACC-1042,NA,proposal,58270.57,0.651,2026-05-14,low
2026-02-25,OPP-202602-ACC-1042-2,ACC-1042,NA,solution-fit,46015.37,0.486,2026-04-10,medium
2026-02-25,OPP-202602-ACC-1042-3,ACC-1042,NA,solution-fit,25714.97,0.266,2026-05-31,high
2026-02-25,OPP-202602-ACC-1043-0,ACC-1043,EU,solution-fit,27866.96,0.291,2026-06-04,high
2026-02-25,OPP-202602-ACC-1043-1,ACC-1043,EU,discover,17108.45,0.249,2026-04-20,high
2026-02-25,OPP-202602-ACC-1043-2,ACC-1043,EU,proposal,8231.76,0.618,2026-04-12,low
2026-02-25,OPP-202602-ACC-1044-0,ACC-1044,AP,proposal,8386.47,0.509,2026-05-18,medium
2026-02-25,OPP-202602-ACC-1044-1,ACC-1044,AP,solution-fit,19744.06,0.342,2026-06-25,high
2026-02-25,OPP-202602-ACC-1044-2,ACC-1044,AP,solution-fit,17752.04,0.311,2026-03-09,high
2026-02-25,OPP-202602-ACC-1045-0,ACC-1045,LA,discover,34697.74,0.246,2026-03-21,high
2026-02-25,OPP-202602-ACC-1045-1,ACC-1045,LA,commit,73418.22,0.797,2026-06-12,low
2026-02-25,OPP-202602-ACC-1045-2,ACC-1045,LA,solution-fit,56279.06,0.382,2026-06-10,medium
2026-02-25,OPP-202602-ACC-1045-3,ACC-1045,LA,proposal,99326.72,0.669,2026-05-30,low
2026-02-25,OPP-202602-ACC-1046-0,ACC-1046,ME,solution-fit,7543.89,0.329,2026-03-14,high
2026-02-25,OPP-202602-ACC-1046-1,ACC-1046,ME,proposal,12718.27,0.601,2026-06-24,low
2026-02-25,OPP-202602-ACC-1046-2,ACC-1046,ME,proposal,9098.04,0.61,2026-04-23,low
2026-02-25,OPP-202602-ACC-1047-0,ACC-1047,AF,solution-fit,5982.87,0.439,2026-03-16,high
2026-02-25,OPP-202602-ACC-1047-1,ACC-1047,AF,proposal,5657.24,0.701,2026-03-11,low
2026-02-25,OPP-202602-ACC-1047-2,ACC-1047,AF,solution-fit,2865.7,0.275,2026-03-10,high
2026-02-25,OPP-202602-ACC-1048-0,ACC-1048,NA,solution-fit,52811.38,0.402,2026-06-02,medium
2026-02-25,OPP-202602-ACC-1048-1,ACC-1048,NA,solution-fit,112198.07,0.305,2026-03-26,high
2026-02-25,OPP-202602-ACC-1048-2,ACC-1048,NA,proposal,99187.44,0.703,2026-05-19,low
2026-02-25,OPP-202602-ACC-1048-3,ACC-1048,NA,proposal,122054.45,0.645,2026-04-23,low
2026-02-25,OPP-202602-ACC-1049-0,ACC-1049,EU,proposal,14602.86,0.6,2026-04-11,low
2026-02-25,OPP-202602-ACC-1049-1,ACC-1049,EU,solution-fit,26815.42,0.486,2026-03-13,medium
2026-02-25,OPP-202602-ACC-1049-2,ACC-1049,EU,solution-fit,32038.69,0.373,2026-03-25,medium
2026-02-25,OPP-202602-ACC-1050-0,ACC-1050,AP,solution-fit,13615.8,0.258,2026-06-08,high
2026-02-25,OPP-202602-ACC-1050-1,ACC-1050,AP,solution-fit,14313.31,0.431,2026-05-11,medium
2026-02-25,OPP-202602-ACC-1050-2,ACC-1050,AP,commit,11731.48,0.777,2026-04-14,high
2026-02-25,OPP-202602-ACC-1051-0,ACC-1051,LA,solution-fit,98298.86,0.31,2026-05-15,high
2026-02-25,OPP-202602-ACC-1051-1,ACC-1051,LA,solution-fit,53271.81,0.497,2026-04-15,medium
2026-02-25,OPP-202602-ACC-1051-2,ACC-1051,LA,solution-fit,50893.78,0.37,2026-03-12,medium
2026-02-25,OPP-202602-ACC-1051-3,ACC-1051,LA,proposal,34041.71,0.627,2026-06-17,high
2026-02-25,OPP-202602-ACC-1052-0,ACC-1052,ME,commit,23709.61,0.814,2026-03-29,low
2026-02-25,OPP-202602-ACC-1052-1,ACC-1052,ME,solution-fit,13635.66,0.396,2026-03-18,medium
2026-02-25,OPP-202602-ACC-1052-2,ACC-1052,ME,solution-fit,38526.72,0.334,2026-06-04,high
2026-02-25,OPP-202602-ACC-1053-0,ACC-1053,AF,commit,3889.24,0.8,2026-04-27,low
2026-02-25,OPP-202602-ACC-1053-1,ACC-1053,AF,commit,10558.03,0.77,2026-03-28,low
2026-02-25,OPP-202602-ACC-1053-2,ACC-1053,AF,solution-fit,8891.18,0.311,2026-06-10,high
2026-02-25,OPP-202602-ACC-1054-0,ACC-1054,NA,solution-fit,29612.08,0.467,2026-03-29,medium
2026-02-25,OPP-202602-ACC-1054-1,ACC-1054,NA,proposal,82805.32,0.6,2026-06-06,low
2026-02-25,OPP-202602-ACC-1054-2,ACC-1054,NA,solution-fit,118241.38,0.495,2026-05-23,medium
2026-02-25,OPP-202602-ACC-1054-3,ACC-1054,NA,proposal,56218.39,0.7,2026-03-17,low
2026-02-25,OPP-202602-ACC-1055-0,ACC-1055,EU,proposal,19213.06,0.643,2026-05-31,low
2026-02-25,OPP-202602-ACC-1055-1,ACC-1055,EU,proposal,19168.6,0.547,2026-04-16,medium
2026-02-25,OPP-202602-ACC-1055-2,ACC-1055,EU,solution-fit,16154.6,0.468,2026-05-28,medium
2026-02-25,OPP-202602-ACC-1056-0,ACC-1056,AP,solution-fit,19461.28,0.452,2026-05-10,medium
2026-02-25,OPP-202602-ACC-1056-1,ACC-1056,AP,solution-fit,16981.67,0.424,2026-03-10,medium
2026-02-25,OPP-202602-ACC-1056-2,ACC-1056,AP,proposal,12185.32,0.702,2026-06-23,low
2026-02-25,OPP-202602-ACC-1057-0,ACC-1057,LA,proposal,151947.76,0.566,2026-06-18,medium
2026-02-25,OPP-202602-ACC-1057-1,ACC-1057,LA,proposal,154719.42,0.614,2026-05-12,high
2026-02-25,OPP-202602-ACC-1057-2,ACC-1057,LA,commit,112527.27,0.807,2026-04-03,low
2026-02-25,OPP-202602-ACC-1057-3,ACC-1057,LA,solution-fit,82845.16,0.496,2026-04-14,medium
2026-02-25,OPP-202602-ACC-1058-0,ACC-1058,ME,solution-fit,21431.64,0.339,2026-06-14,high
2026-02-25,OPP-202602-ACC-1058-1,ACC-1058,ME,solution-fit,9992.63,0.363,2026-04-30,medium
2026-02-25,OPP-202602-ACC-1058-2,ACC-1058,ME,proposal,12135.44,0.72,2026-04-10,low
2026-02-25,OPP-202602-ACC-1059-0,ACC-1059,AF,solution-fit,12755.45,0.297,2026-03-30,high
2026-02-25,OPP-202602-ACC-1059-1,ACC-1059,AF,solution-fit,7134.07,0.42,2026-03-24,medium
2026-02-25,OPP-202602-ACC-1059-2,ACC-1059,AF,proposal,7909.63,0.548,2026-05-24,medium
2026-02-25,OPP-202602-ACC-1060-0,ACC-1060,NA,commit,15390.93,0.807,2026-04-24,low
2026-02-25,OPP-202602-ACC-1060-1,ACC-1060,NA,solution-fit,28338.33,0.393,2026-06-23,high
2026-02-25,OPP-202602-ACC-1060-2,ACC-1060,NA,proposal,47512.67,0.696,2026-04-17,high
2026-02-25,OPP-202602-ACC-1060-3,ACC-1060,NA,proposal,56877.98,0.577,2026-05-19,medium
2026-02-25,OPP-202602-ACC-1061-0,ACC-1061,EU,proposal,18177.87,0.578,2026-04-20,medium
2026-02-25,OPP-202602-ACC-1061-1,ACC-1061,EU,proposal,37037.44,0.739,2026-05-31,low
2026-02-25,OPP-202602-ACC-1061-2,ACC-1061,EU,discover,42141.74,0.239,2026-04-16,high
2026-02-25,OPP-202602-ACC-1062-0,ACC-1062,AP,proposal,5251.78,0.55,2026-06-13,medium
2026-02-25,OPP-202602-ACC-1062-1,ACC-1062,AP,commit,5648.81,0.783,2026-05-02,high
2026-02-25,OPP-202602-ACC-1062-2,ACC-1062,AP,proposal,3347.5,0.55,2026-03-20,high
2026-02-25,OPP-202602-ACC-1063-0,ACC-1063,LA,solution-fit,24318.33,0.309,2026-04-02,high
2026-02-25,OPP-202602-ACC-1063-1,ACC-1063,LA,solution-fit,53531.73,0.293,2026-06-05,high
2026-02-25,OPP-202602-ACC-1063-2,ACC-1063,LA,solution-fit,52465.97,0.435,2026-05-19,medium
2026-02-25,OPP-202602-ACC-1063-3,ACC-1063,LA,solution-fit,57298.49,0.407,2026-03-12,medium
2026-02-25,OPP-202602-ACC-1064-0,ACC-1064,ME,proposal,15052.33,0.538,2026-05-29,medium
2026-02-25,OPP-202602-ACC-1064-1,ACC-1064,ME,discover,6231.88,0.235,2026-06-24,high
2026-02-25,OPP-202602-ACC-1064-2,ACC-1064,ME,solution-fit,8934.97,0.327,2026-05-09,high
2026-02-25,OPP-202602-ACC-1065-0,ACC-1065,AF,proposal,3001.4,0.55,2026-05-09,medium
2026-02-25,OPP-202602-ACC-1065-1,ACC-1065,AF,solution-fit,3099.16,0.393,2026-03-23,medium
2026-02-25,OPP-202602-ACC-1065-2,ACC-1065,AF,proposal,4656.65,0.653,2026-04-14,low
2026-02-25,OPP-202602-ACC-1066-0,ACC-1066,NA,proposal,60681.59,0.52,2026-04-28,high
2026-02-25,OPP-202602-ACC-1066-1,ACC-1066,NA,proposal,57786.08,0.741,2026-03-26,low
2026-02-25,OPP-202602-ACC-1066-2,ACC-1066,NA,solution-fit,18248.8,0.465,2026-04-25,medium
2026-02-25,OPP-202602-ACC-1066-3,ACC-1066,NA,solution-fit,37087.33,0.387,2026-04-23,medium
2026-02-25,OPP-202602-ACC-1067-0,ACC-1067,EU,solution-fit,22184.16,0.26,2026-06-06,high
2026-02-25,OPP-202602-ACC-1067-1,ACC-1067,EU,proposal,21739.17,0.68,2026-06-14,low
