usage_date,account_id,active_users,weekly_sessions,support_tickets,satisfaction_score
2026-03-01,ACC-1005,57,342,1,72.04
2026-03-01,ACC-1006,610,3660,26,76.88
2026-03-01,ACC-1007,150,1500,6,74.96
2026-03-01,ACC-1008,74,740,3,93.56
2026-03-01,ACC-1009,597,3582,27,86.37
2026-03-01,ACC-1010,159,1749,7,86.87
2026-03-01,ACC-1011,84,504,3,73.25
2026-03-01,ACC-1012,388,3492,16,80.02
2026-03-01,ACC-1013,228,1596,10,81.65
2026-03-01,ACC-1014,67,670,0,74.08
2026-03-01,ACC-1015,554,5540,25,83.18
2026-03-01,ACC-1016,241,1687,11,79.92
2026-03-01,ACC-1017,61,427,2,89.08
2026-03-01,ACC-1018,436,1744,11,75.51
2026-03-01,ACC-1019,136,1360,1,88.52
2026-03-01,ACC-1020,76,684,2,75.9
2026-03-01,ACC-1021,559,5031,12,91.29
2026-03-01,ACC-1022,181,1629,4,74.01
2026-03-01,ACC-1023,59,649,1,76.78
2026-03-01,ACC-1024,394,2758,15,89.13
2026-03-01,ACC-1025,196,1568,3,78.87
2026-03-01,ACC-1026,82,820,3,87.06
2026-03-01,ACC-1027,681,4086,9,71.87
2026-03-01,ACC-1028,186,1302,8,88.15
2026-03-01,ACC-1029,49,196,0,76.17
2026-03-01,ACC-1030,723,4338,25,84.26
2026-03-01,ACC-1031,163,1304,3,76.89
2026-03-01,ACC-1032,49,441,1,83.55
2026-03-01,ACC-1033,430,2150,20,70.27
2026-03-01,ACC-1034,221,1768,4,88.77
2026-03-01,ACC-1035,64,256,1,93.18
2026-03-01,ACC-1036,684,3420,19,77.53
2026-03-01,ACC-1037,137,1096,5,74.69
2026-03-01,ACC-1038,58,348,0,91.97
2026-03-01,ACC-1039,407,2035,16,89.03
2026-03-01,ACC-1040,211,2321,10,74.02
2026-03-01,ACC-1041,50,550,1,91.93
2026-03-01,ACC-1042,620,6200,11,88.07
2026-03-01,ACC-1043,156,780,5,75.29
2026-03-01,ACC-1044,65,650,1,89.68
2026-03-01,ACC-1045,575,5175,22,83.66
2026-03-01,ACC-1046,146,584,5,73.77
2026-03-01,ACC-1047,61,427,0,77.71
2026-03-01,ACC-1048,460,3220,22,92.36
2026-03-01,ACC-1049,222,1554,10,73.37
2026-03-01,ACC-1050,63,315,0,80.73
2026-03-01,ACC-1051,659,2636,10,72.63
2026-03-01,ACC-1052,139,834,2,87.89
2026-03-01,ACC-1053,67,603,1,92.47
2026-03-01,ACC-1054,554,3878,11,88.42
2026-03-01,ACC-1055,168,1512,4,76.02
2026-03-01,ACC-1056,76,304,1,78.49
2026-03-01,ACC-1057,418,4598,16,85.35
2026-03-01,ACC-1058,218,2616,10,90.81
2026-03-01,ACC-1059,85,680,0,93.52
2026-03-01,ACC-1060,392,3920,8,89.46
2026-03-01,ACC-1061,140,1680,6,94.46
2026-03-01,ACC-1062,71,710,1,89.02
2026-03-01,ACC-1063,387,3483,10,93.49
2026-03-01,ACC-1064,155,1085,6,89.47
2026-03-01,ACC-1065,68,340,3,72.19
2026-03-01,ACC-1066,603,3015,21,75.04
2026-03-01,ACC-1067,134,1608,2,92.94
2026-03-01,ACC-1068,63,693,1,90.88
2026-03-01,ACC-1069,542,3794,6,71.82
2026-03-01,ACC-1070,208,1664,9,78.59
2026-03-01,ACC-1071,72,360,3,81.58
2026-03-01,ACC-1072,439,2634,16,77.05
2026-03-01,ACC-1073,153,1836,6,85.25
2026-03-01,ACC-1074,76,304,2,77.48
2026-03-01,ACC-1075,623,6853,29,78.43
2026-03-01,ACC-1076,168,1680,5,76.26
2026-03-01,ACC-1077,52,624,1,74.31
2026-03-01,ACC-1078,638,3828,18,91.14
2026-03-01,ACC-1079,172,1892,5,88.75
2026-03-01,ACC-1080,52,260,1,87.87
2026-03-01,ACC-1081,669,4683,28,70.85
2026-03-01,ACC-1082,140,560,3,83.2
2026-03-01,ACC-1083,76,456,2,72.08
2026-03-01,ACC-1084,491,3928,16,75.1
2026-03-01,ACC-1085,202,1818,7,90.51
2026-03-01,ACC-1086,63,315,2,83.99
2026-03-01,ACC-1087,449,4939,15,81.92
2026-03-01,ACC-1088,230,920,10,75.36
2026-03-01,ACC-1089,87,1044,2,90.31
2026-03-01,ACC-1090,498,3486,21,89.72
2026-03-01,ACC-1091,155,1860,7,87.49
2026-03-01,ACC-1092,76,304,0,78.64
2026-03-01,ACC-1093,430,3010,21,79.49
2026-03-01,ACC-1094,196,1764,8,91.33
2026-03-01,ACC-1095,77,616,3,80.05
2026-03-01,ACC-1096,636,6996,12,80.06
2026-03-01,ACC-1097,157,1413,3,83.41
2026-03-01,ACC-1098,65,585,2,88.29
2026-03-01,ACC-1099,617,6787,23,71.31
2026-03-01,ACC-1100,161,1449,5,87.77
2026-03-01,ACC-1101,51,255,0,95.58
2026-03-01,ACC-1102,613,6743,13,89.03
2026-03-01,ACC-1103,190,950,9,77.74
2026-03-01,ACC-1104,76,532,1,85.07
2026-03-01,ACC-1105,407,4070,15,71.1
2026-03-01,ACC-1106,181,1448,4,95.19
2026-03-01,ACC-1107,47,329,1,85.66
2026-03-01,ACC-1108,730,7300,12,90.57
2026-03-01,ACC-1109,229,2519,8,92.43
2026-03-01,ACC-1110,87,609,3,79.27
2026-03-01,ACC-1111,508,4572,17,76.56
2026-03-01,ACC-1112,140,980,2,78.98
2026-03-01,ACC-1113,62,620,1,93.27
2026-03-01,ACC-1114,620,2480,30,69.33
2026-03-01,ACC-1115,216,1944,2,82.23
2026-03-01,ACC-1116,80,880,1,76.93
2026-03-01,ACC-1117,389,1556,13,89.17
2026-03-01,ACC-1118,232,2088,7,93.38
2026-03-01,ACC-1119,47,517,0,79.1
2026-03-01,ACC-1120,708,4248,30,71.24
2026-03-01,ACC-1121,202,1414,3,93.8
2026-03-01,ACC-1122,70,840,1,89.08
2026-03-01,ACC-1123,539,5390,7,91.84
2026-03-01,ACC-1124,210,1680,4,90.32
2026-03-01,ACC-1125,73,292,2,92.39
2026-03-01,ACC-1126,463,5093,16,80.34
2026-03-01,ACC-1127,177,885,5,72.28
2026-03-01,ACC-1128,67,268,3,83.02
2026-03-01,ACC-1129,612,4284,19,72.8
2026-03-01,ACC-1130,151,1661,2,76.46
2026-03-01,ACC-1131,76,608,1,75.94
2026-03-01,ACC-1132,551,6612,13,78.48
2026-03-01,ACC-1133,242,1210,6,84.54
2026-03-01,ACC-1134,76,684,2,73.71
2026-03-01,ACC-1135,544,5440,22,73.56
2026-03-01,ACC-1136,176,1760,4,89.26
2026-03-01,ACC-1137,70,630,2,93.74
2026-03-01,ACC-1138,577,6347,24,82.52
2026-03-01,ACC-1139,205,2050,2,88.58
2026-03-01,ACC-1140,82,574,3,95.17
2026-03-01,ACC-1141,709,6381,9,84.9
2026-03-01,ACC-1142,149,1341,2,92.62
2026-03-01,ACC-1143,86,946,3,73.7
2026-03-01,ACC-1144,585,2925,13,77.38
2026-03-01,ACC-1145,216,2160,7,82.71
2026-03-01,ACC-1146,51,357,2,82.28
2026-03-01,ACC-1147,535,4280,15,92.39
2026-03-01,ACC-1148,181,1629,4,82.87
2026-03-01,ACC-1149,52,468,2,81.01
2026-03-01,ACC-1150,603,3618,11,80.02
2026-03-01,ACC-1151,237,1659,5,87.38
2026-03-01,ACC-1152,54,540,2,74.66
2026-03-01,ACC-1153,520,2600,8,91.2
2026-03-01,ACC-1154,237,1659,9,76.33
2026-03-01,ACC-1155,60,540,2,73.83
2026-03-01,ACC-1156,597,5373,8,90.74
2026-03-01,ACC-1157,180,1260,4,95.35
2026-03-01,ACC-1158,58,290,2,88.91
2026-03-01,ACC-1159,665,5985,30,72.94
2026-03-01,ACC-1160,186,1674,8,84.76
2026-03-01,ACC-1161,71,355,1,75.46
2026-03-01,ACC-1162,660,7260,29,77.04
2026-03-01,ACC-1163,205,1230,2,80.85
2026-03-01,ACC-1164,66,462,2,91.23
2026-03-01,ACC-1165,722,7220,23,92.24
2026-03-01,ACC-1166,189,2268,6,71.33
2026-03-01,ACC-1167,80,720,2,83.27
2026-03-01,ACC-1168,601,6010,23,91.15
2026-03-01,ACC-1169,221,2210,5,80.99
2026-03-01,ACC-1170,87,870,3,81.24
2026-03-01,ACC-1171,548,6576,22,88.54
2026-03-01,ACC-1172,247,1235,11,82.4
2026-03-01,ACC-1173,52,416,0,86.15
2026-03-01,ACC-1174,507,4563,10,81.51
2026-03-01,ACC-1175,230,1150,7,82.17
2026-03-01,ACC-1176,48,192,1,90.76
2026-03-01,ACC-1177,425,2975,14,84.45
2026-03-01,ACC-1178,215,2150,2,81.41
2026-03-01,ACC-1179,76,836,3,92.82
2026-03-01,ACC-1180,577,5193,6,77.78
2026-03-01,ACC-1181,208,1872,4,87.54
2026-03-01,ACC-1182,61,244,1,92.76
2026-03-01,ACC-1183,650,3900,28,80.57
2026-03-01,ACC-1184,142,1562,5,92.51
2026-03-01,ACC-1185,65,390,2,88.17
2026-03-01,ACC-1186,568,3408,18,90.62
2026-03-01,ACC-1187,132,660,1,90.2
2026-03-01,ACC-1188,54,486,0,80.26
2026-03-01,ACC-1189,691,6910,19,78.57
2026-03-01,ACC-1190,226,1130,10,81.1
2026-03-01,ACC-1191,69,483,3,85.71
2026-03-01,ACC-1192,695,4865,11,78.82
2026-03-01,ACC-1193,247,1976,3,89.76
2026-03-01,ACC-1194,55,550,1,93.18
2026-03-01,ACC-1195,537,5907,15,82.98
2026-03-01,ACC-1196,213,852,9,76.61
2026-03-01,ACC-1197,60,240,2,73.66
2026-03-01,ACC-1198,710,7100,34,72.29
2026-03-01,ACC-1199,179,2148,6,73.68
2026-03-01,ACC-1200,57,285,0,81.93
2026-03-01,ACC-1201,626,3130,18,79.51
2026-03-01,ACC-1202,213,1917,5,80.64
2026-03-01,ACC-1203,87,696,3,73.99
2026-03-01,ACC-1204,550,2750,9,85.55
2026-03-01,ACC-1205,185,1110,4,92.02
2026-03-01,ACC-1206,69,483,1,76.58
2026-03-01,ACC-1207,409,2045,15,93.29
2026-03-01,ACC-1208,244,2684,5,77.09
2026-03-01,ACC-1209,81,567,3,90.07
2026-03-01,ACC-1210,550,3850,10,78.9
2026-03-01,ACC-1211,228,1368,4,82.1
2026-03-01,ACC-1212,83,332,1,85.73
2026-03-01,ACC-1213,482,3856,15,76.34
2026-03-01,ACC-1214,213,1704,7,73.19
2026-03-01,ACC-1215,55,605,1,81.73
2026-03-01,ACC-1216,705,3525,20,69.67
2026-03-01,ACC-1217,147,882,5,88.34
2026-03-01,ACC-1218,77,924,2,86.97
2026-03-01,ACC-1219,614,3070,21,78.66
2026-03-01,ACC-1220,212,2332,9,93.05
2026-03-01,ACC-1221,87,870,3,71.86
2026-03-01,ACC-1222,397,4367,15,84.44
2026-03-01,ACC-1223,217,2604,6,80.43
2026-03-01,ACC-1224,47,235,0,74.79
2026-03-01,ACC-1225,498,4482,18,69.92
2026-03-01,ACC-1226,237,1185,11,93.87
2026-03-01,ACC-1227,76,380,3,78.15
2026-03-01,ACC-1228,649,3245,18,73.3
2026-03-01,ACC-1229,227,2497,9,88.78
2026-03-01,ACC-1230,60,420,2,88.07
2026-03-01,ACC-1231,644,5796,20,78.74
2026-03-01,ACC-1232,188,1504,3,91.76
2026-03-01,ACC-1233,48,384,1,72.28
2026-03-01,ACC-1234,695,6950,30,80.53
2026-03-01,ACC-1235,228,1140,6,91.82
2026-03-01,ACC-1236,83,581,0,83.46
2026-03-01,ACC-1237,651,6510,25,78.2
2026-03-01,ACC-1238,241,2892,7,77.94
2026-03-01,ACC-1239,69,759,1,73.65
2026-03-08,ACC-1000,663,7956,22,81.6
2026-03-08,ACC-1001,169,1014,5,78.85
2026-03-08,ACC-1002,60,720,1,80.98
2026-03-08,ACC-1003,446,4014,15,85.88
2026-03-08,ACC-1004,168,1512,2,83.72
2026-03-08,ACC-1005,51,357,1,93.62
2026-03-08,ACC-1006,698,2792,12,87.27
2026-03-08,ACC-1007,142,568,4,75.43
2026-03-08,ACC-1008,82,574,1,78.45
2026-03-08,ACC-1009,400,2000,7,72.95
2026-03-08,ACC-1010,170,1530,5,86.45
2026-03-08,ACC-1011,50,400,2,83.76
2026-03-08,ACC-1012,507,4056,19,91.68
2026-03-08,ACC-1013,210,840,6,74.83
2026-03-08,ACC-1014,82,738,1,77.86
2026-03-08,ACC-1015,385,1540,14,73.39
2026-03-08,ACC-1016,243,2187,2,73.82
2026-03-08,ACC-1017,49,245,2,95.26
2026-03-08,ACC-1018,647,3882,26,78.39
2026-03-08,ACC-1019,234,1638,4,88.24
2026-03-08,ACC-1020,73,438,1,92.04
2026-03-08,ACC-1021,401,3208,8,92.57
2026-03-08,ACC-1022,166,1494,6,84.66
2026-03-08,ACC-1023,73,365,2,91.99
2026-03-08,ACC-1024,392,4312,11,83.26
2026-03-08,ACC-1025,223,892,6,79.28
2026-03-08,ACC-1026,76,532,2,89.73
2026-03-08,ACC-1027,612,6120,8,89.25
2026-03-08,ACC-1028,147,1764,1,84.33
2026-03-08,ACC-1029,71,497,2,84.5
2026-03-08,ACC-1030,400,2800,9,82.3
2026-03-08,ACC-1031,187,1496,1,80.34
2026-03-08,ACC-1032,83,415,1,80.5
2026-03-08,ACC-1033,478,1912,15,84.7
2026-03-08,ACC-1034,226,1356,4,80.66
2026-03-08,ACC-1035,52,364,1,87.47
2026-03-08,ACC-1036,550,5500,8,86.56
2026-03-08,ACC-1037,212,1484,10,93.71
2026-03-08,ACC-1038,69,621,1,72.16
2026-03-08,ACC-1039,680,4080,19,77.28
2026-03-08,ACC-1040,199,796,5,83.45
2026-03-08,ACC-1041,62,620,1,81.98
2026-03-08,ACC-1042,547,4923,25,90.25
2026-03-08,ACC-1043,182,1274,4,81.07
2026-03-08,ACC-1044,53,424,1,86.22
2026-03-08,ACC-1045,441,1764,4,74.73
2026-03-08,ACC-1046,171,1710,3,95.27
2026-03-08,ACC-1047,57,228,2,87.9
2026-03-08,ACC-1048,434,3038,12,90.24
2026-03-08,ACC-1049,207,1449,8,71.71
2026-03-08,ACC-1050,70,770,1,89.0
2026-03-08,ACC-1051,552,6072,15,86.12
2026-03-08,ACC-1052,202,1010,2,74.99
2026-03-08,ACC-1053,61,549,1,75.04
2026-03-08,ACC-1054,448,2240,19,91.88
2026-03-08,ACC-1055,154,924,6,83.31
2026-03-08,ACC-1056,73,876,2,78.13
2026-03-08,ACC-1057,426,2982,15,90.14
2026-03-08,ACC-1058,234,2808,11,86.92
2026-03-08,ACC-1059,84,672,3,82.78
2026-03-08,ACC-1060,509,4072,21,82.45
2026-03-08,ACC-1061,196,2352,3,93.16
2026-03-08,ACC-1062,54,216,1,72.96
2026-03-08,ACC-1063,640,3840,21,77.31
2026-03-08,ACC-1064,130,1170,2,77.39
2026-03-08,ACC-1065,60,360,2,94.04
2026-03-08,ACC-1066,542,2168,19,90.99
2026-03-08,ACC-1067,207,828,2,76.53
2026-03-08,ACC-1068,70,560,3,79.84
2026-03-08,ACC-1069,685,2740,16,84.21
2026-03-08,ACC-1070,230,1610,6,84.62
2026-03-08,ACC-1071,71,355,1,77.9
2026-03-08,ACC-1072,631,5679,17,91.98
2026-03-08,ACC-1073,194,776,7,86.73
2026-03-08,ACC-1074,87,1044,2,85.16
2026-03-08,ACC-1075,647,3882,9,94.51
2026-03-08,ACC-1076,204,2244,3,83.62
2026-03-08,ACC-1077,81,729,2,93.96
2026-03-08,ACC-1078,697,7667,13,86.63
2026-03-08,ACC-1079,212,1908,10,73.3
2026-03-08,ACC-1080,85,1020,2,90.14
2026-03-08,ACC-1081,417,2502,8,83.39
2026-03-08,ACC-1082,233,1398,7,77.02
2026-03-08,ACC-1083,85,425,2,83.14
2026-03-08,ACC-1084,564,5640,22,87.53
2026-03-08,ACC-1085,181,1810,5,73.62
2026-03-08,ACC-1086,78,468,3,77.31
2026-03-08,ACC-1087,407,2035,17,88.63
2026-03-08,ACC-1088,148,1776,5,74.63
2026-03-08,ACC-1089,83,415,0,88.37
2026-03-08,ACC-1090,510,2040,10,76.07
2026-03-08,ACC-1091,134,670,6,89.24
2026-03-08,ACC-1092,47,329,1,74.46
2026-03-08,ACC-1093,579,6369,16,92.98
2026-03-08,ACC-1094,166,1328,7,86.69
2026-03-08,ACC-1095,51,357,0,81.71
2026-03-08,ACC-1096,536,5896,18,84.11
2026-03-08,ACC-1097,166,1660,2,89.7
2026-03-08,ACC-1098,49,539,1,76.68
2026-03-08,ACC-1099,563,5630,23,81.11
2026-03-08,ACC-1100,211,1477,4,94.92
2026-03-08,ACC-1101,57,513,2,74.79
2026-03-08,ACC-1102,450,2250,14,74.26
2026-03-08,ACC-1103,243,1944,10,91.21
2026-03-08,ACC-1104,86,774,1,87.7
2026-03-08,ACC-1105,458,2290,10,85.83
2026-03-08,ACC-1106,193,1544,2,91.04
2026-03-08,ACC-1107,80,320,2,82.11
2026-03-08,ACC-1108,604,4228,21,90.74
2026-03-08,ACC-1109,144,1728,5,74.85
2026-03-08,ACC-1110,70,770,2,91.95
2026-03-08,ACC-1111,662,7282,33,80.36
2026-03-08,ACC-1112,246,2214,9,87.94
2026-03-08,ACC-1113,73,876,1,72.98
2026-03-08,ACC-1114,711,7821,17,83.25
2026-03-08,ACC-1115,205,2255,7,81.4
2026-03-08,ACC-1116,65,715,2,75.31
2026-03-08,ACC-1117,459,3213,10,91.3
2026-03-08,ACC-1118,177,1770,3,84.97
2026-03-08,ACC-1119,67,804,2,94.45
2026-03-08,ACC-1120,692,4152,12,72.51
2026-03-08,ACC-1121,237,2133,9,74.33
2026-03-08,ACC-1122,79,790,1,89.5
2026-03-08,ACC-1123,475,4750,8,76.5
2026-03-08,ACC-1124,144,1728,3,86.82
2026-03-08,ACC-1125,69,276,2,84.71
2026-03-08,ACC-1126,637,6370,13,80.74
2026-03-08,ACC-1127,177,1770,7,77.06
2026-03-08,ACC-1128,84,336,1,80.85
2026-03-08,ACC-1129,387,4257,16,70.1
2026-03-08,ACC-1130,241,2410,4,85.08
2026-03-08,ACC-1131,66,330,2,83.91
2026-03-08,ACC-1132,621,6210,21,89.39
2026-03-08,ACC-1133,137,1507,5,93.62
2026-03-08,ACC-1134,86,430,1,75.4
2026-03-08,ACC-1135,607,2428,27,92.57
2026-03-08,ACC-1136,165,1980,5,78.88
2026-03-08,ACC-1137,61,366,2,91.73
2026-03-08,ACC-1138,516,4128,16,71.14
2026-03-08,ACC-1139,218,1962,5,85.82
2026-03-08,ACC-1140,52,468,1,89.66
2026-03-08,ACC-1141,507,6084,5,81.73
2026-03-08,ACC-1142,151,1661,4,73.53
2026-03-08,ACC-1143,72,360,3,88.29
2026-03-08,ACC-1144,582,2910,25,84.84
2026-03-08,ACC-1145,205,2255,9,86.46
2026-03-08,ACC-1146,66,660,2,77.33
2026-03-08,ACC-1147,501,6012,8,89.93
2026-03-08,ACC-1148,242,1936,11,82.91
2026-03-08,ACC-1149,77,308,1,81.17
2026-03-08,ACC-1150,685,8220,13,89.02
2026-03-08,ACC-1151,155,1550,4,74.22
2026-03-08,ACC-1152,73,803,2,82.26
2026-03-08,ACC-1153,390,2730,16,72.23
2026-03-08,ACC-1154,232,2784,3,79.19
2026-03-08,ACC-1155,49,539,2,86.1
2026-03-08,ACC-1156,642,2568,6,94.04
2026-03-08,ACC-1157,175,875,2,77.32
2026-03-08,ACC-1158,74,296,1,90.51
2026-03-08,ACC-1159,712,4272,17,92.09
2026-03-08,ACC-1160,240,2160,9,87.46
2026-03-08,ACC-1161,67,402,2,78.76
2026-03-08,ACC-1162,542,4336,12,73.73
2026-03-08,ACC-1163,130,1300,1,76.34
2026-03-08,ACC-1164,46,414,0,82.19
2026-03-08,ACC-1165,448,3136,12,82.36
2026-03-08,ACC-1166,245,2205,2,89.2
2026-03-08,ACC-1167,65,650,1,78.18
2026-03-08,ACC-1168,396,1584,6,75.95
2026-03-08,ACC-1169,222,1776,8,87.64
2026-03-08,ACC-1170,54,378,1,93.83
2026-03-08,ACC-1171,730,2920,22,83.16
2026-03-08,ACC-1172,194,1164,5,74.65
2026-03-08,ACC-1173,61,671,1,90.34
2026-03-08,ACC-1174,485,2910,9,83.89
2026-03-08,ACC-1175,141,1128,4,78.61
2026-03-08,ACC-1176,74,888,3,87.45
2026-03-08,ACC-1177,661,5288,6,73.52
2026-03-08,ACC-1178,175,1925,5,83.8
2026-03-08,ACC-1179,60,300,1,87.75
2026-03-08,ACC-1180,647,6470,27,71.18
2026-03-08,ACC-1181,175,1225,4,73.77
2026-03-08,ACC-1182,54,270,2,78.6
2026-03-08,ACC-1183,415,4565,7,78.23
2026-03-08,ACC-1184,228,2280,3,73.93
2026-03-08,ACC-1185,74,370,3,72.13
2026-03-08,ACC-1186,407,4884,5,80.81
2026-03-08,ACC-1187,146,730,3,77.37
2026-03-08,ACC-1188,59,413,1,80.08
2026-03-08,ACC-1189,630,5670,30,87.44
2026-03-08,ACC-1190,136,1088,2,80.03
2026-03-08,ACC-1191,69,483,1,89.31
2026-03-08,ACC-1192,618,3090,10,81.35
2026-03-08,ACC-1193,163,978,5,71.62
2026-03-08,ACC-1194,67,469,1,81.44
2026-03-08,ACC-1195,451,2706,19,70.45
2026-03-08,ACC-1196,245,1715,9,86.98
2026-03-08,ACC-1197,70,560,3,75.93
2026-03-08,ACC-1198,507,2028,8,76.7
2026-03-08,ACC-1199,233,1864,11,88.85
2026-03-08,ACC-1200,76,912,2,93.57
2026-03-08,ACC-1201,420,5040,11,81.84
2026-03-08,ACC-1202,209,1672,8,88.06
2026-03-08,ACC-1203,87,957,3,90.73
2026-03-08,ACC-1204,412,4532,14,71.69
2026-03-08,ACC-1205,240,2160,9,92.54
2026-03-08,ACC-1206,60,420,1,87.29
2026-03-08,ACC-1207,510,4590,7,78.03
2026-03-08,ACC-1208,216,1080,4,93.33
2026-03-08,ACC-1209,66,330,1,87.38
2026-03-08,ACC-1210,472,3304,20,93.15
2026-03-08,ACC-1211,229,2290,10,88.22
2026-03-08,ACC-1212,54,378,2,87.05
2026-03-08,ACC-1213,671,5368,32,83.68
2026-03-08,ACC-1214,157,1413,3,79.72
2026-03-08,ACC-1215,59,531,1,86.16
2026-03-08,ACC-1216,702,7020,11,85.58
2026-03-08,ACC-1217,179,2148,5,74.09
2026-03-08,ACC-1218,53,477,1,76.59
2026-03-08,ACC-1219,458,2748,8,76.99
2026-03-08,ACC-1220,217,2604,2,95.67
2026-03-08,ACC-1221,83,830,2,76.36
2026-03-08,ACC-1222,571,4568,8,85.59
2026-03-08,ACC-1223,190,1140,3,79.2
2026-03-08,ACC-1224,78,312,3,88.39
2026-03-08,ACC-1225,623,2492,25,76.76
2026-03-08,ACC-1226,151,1208,1,75.87
2026-03-08,ACC-1227,78,858,0,84.57
2026-03-08,ACC-1228,444,2664,18,80.22
2026-03-08,ACC-1229,142,1420,2,78.05
2026-03-08,ACC-1230,78,546,2,94.73
2026-03-08,ACC-1231,675,6075,13,88.07
2026-03-08,ACC-1232,202,808,2,79.85
2026-03-08,ACC-1233,87,696,2,89.07
2026-03-08,ACC-1234,616,2464,23,81.54
2026-03-08,ACC-1235,175,875,8,93.51
2026-03-08,ACC-1236,52,624,1,93.6
2026-03-08,ACC-1237,520,5720,19,70.45
2026-03-08,ACC-1238,161,1771,3,90.65
2026-03-08,ACC-1239,83,747,1,91.92
2026-03-15,ACC-1000,570,5130,22,78.41
2026-03-15,ACC-1001,198,1980,5,84.97
2026-03-15,ACC-1002,72,576,3,80.25
2026-03-15,ACC-1003,659,5931,24,78.32
2026-03-15,ACC-1004,211,2532,3,82.29
2026-03-15,ACC-1005,82,984,3,89.29
2026-03-15,ACC-1006,731,5848,22,71.45
2026-03-15,ACC-1007,185,1480,3,89.07
2026-03-15,ACC-1008,86,430,2,80.19
2026-03-15,ACC-1009,571,6281,24,90.08
2026-03-15,ACC-1010,156,936,1,93.13
2026-03-15,ACC-1011,81,324,3,71.78
2026-03-15,ACC-1012,407,2849,14,90.42
2026-03-15,ACC-1013,241,1928,4,80.01
2026-03-15,ACC-1014,60,480,2,87.49
2026-03-15,ACC-1015,707,4949,15,74.03
2026-03-15,ACC-1016,225,2250,9,90.74
2026-03-15,ACC-1017,82,574,1,90.16
2026-03-15,ACC-1018,548,5480,8,85.1
2026-03-15,ACC-1019,207,2484,5,87.76
2026-03-15,ACC-1020,82,492,2,82.94
2026-03-15,ACC-1021,618,2472,12,84.12
2026-03-15,ACC-1022,149,1639,6,82.78
2026-03-15,ACC-1023,47,235,1,80.88
2026-03-15,ACC-1024,412,1648,7,93.11
2026-03-15,ACC-1025,205,1435,9,75.3
2026-03-15,ACC-1026,62,496,2,76.85
2026-03-15,ACC-1027,472,2832,9,86.52
2026-03-15,ACC-1028,134,1206,6,84.89
2026-03-15,ACC-1029,74,370,1,95.17
2026-03-15,ACC-1030,702,6318,29,74.28
2026-03-15,ACC-1031,233,1398,2,92.14
2026-03-15,ACC-1032,73,584,3,88.7
2026-03-15,ACC-1033,712,3560,18,93.75
2026-03-15,ACC-1034,215,1075,5,74.75
2026-03-15,ACC-1035,67,603,2,77.58
2026-03-15,ACC-1036,659,3954,12,82.45
2026-03-15,ACC-1037,160,1600,7,91.04
2026-03-15,ACC-1038,75,900,2,88.62
2026-03-15,ACC-1039,726,7260,19,76.29
2026-03-15,ACC-1040,177,1416,3,75.38
2026-03-15,ACC-1041,48,528,1,94.63
2026-03-15,ACC-1042,532,3724,7,76.27
2026-03-15,ACC-1043,231,2541,10,76.81
2026-03-15,ACC-1044,52,208,2,94.24
2026-03-15,ACC-1045,652,7824,20,78.8
2026-03-15,ACC-1046,169,1690,2,90.58
2026-03-15,ACC-1047,53,318,1,86.34
2026-03-15,ACC-1048,665,2660,13,93.58
2026-03-15,ACC-1049,205,2050,6,85.57
2026-03-15,ACC-1050,70,700,2,91.57
2026-03-15,ACC-1051,483,4830,5,74.43
2026-03-15,ACC-1052,184,736,5,92.4
2026-03-15,ACC-1053,69,552,1,86.18
2026-03-15,ACC-1054,509,2036,13,80.65
2026-03-15,ACC-1055,198,1584,9,87.55
2026-03-15,ACC-1056,54,594,0,91.38
2026-03-15,ACC-1057,690,4140,17,80.17
2026-03-15,ACC-1058,155,1550,4,95.49
2026-03-15,ACC-1059,79,632,3,78.76
2026-03-15,ACC-1060,687,7557,24,92.85
2026-03-15,ACC-1061,201,1206,9,90.39
2026-03-15,ACC-1062,70,840,1,72.71
2026-03-15,ACC-1063,580,6960,9,89.18
2026-03-15,ACC-1064,159,636,6,89.36
2026-03-15,ACC-1065,52,416,1,75.17
2026-03-15,ACC-1066,570,4560,7,93.4
2026-03-15,ACC-1067,163,1304,7,90.36
2026-03-15,ACC-1068,87,522,1,88.95
2026-03-15,ACC-1069,424,4664,16,89.86
2026-03-15,ACC-1070,212,848,6,86.64
2026-03-15,ACC-1071,76,684,1,89.04
2026-03-15,ACC-1072,654,4578,16,88.59
2026-03-15,ACC-1073,139,1529,4,83.73
2026-03-15,ACC-1074,66,264,3,75.2
2026-03-15,ACC-1075,434,3038,18,73.33
2026-03-15,ACC-1076,226,2260,5,89.62
2026-03-15,ACC-1077,66,528,2,87.03
2026-03-15,ACC-1078,625,5000,23,81.71
2026-03-15,ACC-1079,231,2310,3,90.11
2026-03-15,ACC-1080,66,726,3,79.26
2026-03-15,ACC-1081,597,3582,20,70.09
2026-03-15,ACC-1082,230,1610,7,79.35
2026-03-15,ACC-1083,64,448,2,72.1
2026-03-15,ACC-1084,719,2876,20,87.39
2026-03-15,ACC-1085,243,2916,9,75.77
2026-03-15,ACC-1086,47,188,1,86.2
2026-03-15,ACC-1087,627,5643,29,87.37
2026-03-15,ACC-1088,175,1400,5,86.72
2026-03-15,ACC-1089,61,610,2,84.18
2026-03-15,ACC-1090,658,2632,9,89.67
2026-03-15,ACC-1091,147,588,4,94.27
